,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
12,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",616685,https://open.spotify.com/track/42P3wMiPfXQM93TYZotuPQ,2020-11-28
13,"Cidade Inteira","Eric Land",587183,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF,2020-11-28
14,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",573745,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO,2020-11-28
15,"Quero Você do Jeito Que Quiser","Marília Mendonça",543687,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI,2020-11-28
16,"Oh Juliana",Niack,540747,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt,2020-11-28
17,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",537488,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H,2020-11-28
18,"Sogra - Ao Vivo",Dilsinho,532780,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi,2020-11-28
19,"Só Você","MC Rogerinho",517620,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o,2020-11-28
20,"Rainha da Favela",LUDMILLA,502323,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu,2020-11-28
21,"Amor da Despedida","Os Barões Da Pisadinha",486180,https://open.spotify.com/track/0WlmiIK5qFQ4dAB4mCA4sI,2020-11-28
22,"Nem Doeu - Ao Vivo","Matheus & Kauan",483245,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl,2020-11-28
23,Letícia,"Zé Vaqueiro",457729,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH,2020-11-28
24,"Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",455530,https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59,2020-11-28
25,"Volta por Baixo - Ao Vivo","Henrique & Juliano",431857,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO,2020-11-28
26,"Espetinho - Ao Vivo","Gusttavo Lima",427575,https://open.spotify.com/track/1UF3sCkxXH4OE7ja83GRzj,2020-11-28
27,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",409913,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA,2020-11-28
28,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",409785,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt,2020-11-28
29,"Desejando Eu (Ao Vivo)","Murilo Huff",406014,https://open.spotify.com/track/3056x1XkmICnQmji68rrft,2020-11-28
30,"Amor e Fé - Acústico","Hungria Hip Hop",404011,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7,2020-11-28
31,"Comprei um Lança","Mc Jacaré",398672,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ,2020-11-28
32,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",385737,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom,2020-11-28
33,"Não Valeu","Wesley Safadão",371308,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud,2020-11-28
34,"Briga Feia - Ao Vivo","Henrique & Juliano",366016,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O,2020-11-28
35,"Viva Voz - Ao Vivo Em São Paulo / 2019","Lauana Prado",357127,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj,2020-11-28
36,"S de Saudade","Luíza & Maurílio",353386,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL,2020-11-28
37,"Me Gusta (with Cardi B & Myke Towers)",Anitta,349498,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE,2020-11-28
38,Ranking,"Jorge & Mateus",346968,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS,2020-11-28
39,"Desce Pro Play (PA PA PA)","Mc Zaac",337192,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ,2020-11-28
40,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",336760,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk,2020-11-28
41,"Ele É Ele, Eu Sou Eu","Wesley Safadão",334180,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw,2020-11-28
42,Bandida,"Pabllo Vittar",326666,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9,2020-11-28
43,"Vai Ter Que Aguentar","Mc Don Juan",316506,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2,2020-11-28
44,positions,"Ariana Grande",311889,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-11-28
45,"É Problema","Matheus & Kauan",306904,https://open.spotify.com/track/5gTgQBtNP08fUijxpEgmzF,2020-11-28
46,"Maçã Verde","MC Hariel",306725,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR,2020-11-28
47,"Não Vai Embora",Dilsinho,305237,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd,2020-11-28
48,"Século 21","Leo Santana",304977,https://open.spotify.com/track/7jiGFTWeO3MmMN9dpHRjUZ,2020-11-28
49,"Romance Desapegado","Japinha Conde",298634,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4,2020-11-28
50,"Blinding Lights","The Weeknd",286646,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-11-28
51,"Despedida - Ao Vivo","Wesley Safadão",284702,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg,2020-11-28
52,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",281218,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn,2020-11-28
53,"Watermelon Sugar","Harry Styles",279593,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-11-28
54,"Litrão - Ao Vivo Em Recife / 2020","Matheus & Kauan",274342,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh,2020-11-28
55,"Pode Sumir","Luíza & Maurílio",268200,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA,2020-11-28
56,"Graveto - Ao Vivo","Marília Mendonça",267683,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o,2020-11-28
57,"Prisoner (feat. Dua Lipa)","Miley Cyrus",265768,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,2020-11-28
58,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",264062,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc,2020-11-28
59,"Café e Amor - Ao Vivo","Gusttavo Lima",263837,https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA,2020-11-28
60,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",252884,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt,2020-11-28
61,"Manda Áudio","Di Propósito",246987,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84,2020-11-28
62,"Deus é por nós","MC Marks",241071,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ,2020-11-28
63,"Esses Vícios","Zé Neto & Cristiano",239634,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4,2020-11-28
64,"Máquina do Tempo",Matuê,237720,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8,2020-11-28
65,TOMA,"Luísa Sonza",232898,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg,2020-11-28
66,"Facas - Ao Vivo","Diego & Victor Hugo",231155,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa,2020-11-28
67,"Seu Beijo Joga Sujo","Avine Vinny",226533,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV,2020-11-28
68,"Eu Tenho Medo","Zé Vaqueiro",223136,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA,2020-11-28
69,777-666,Matuê,222815,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn,2020-11-28
70,Talarica,"Rennan da Penha",222461,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2,2020-11-28
71,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",221548,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1,2020-11-28
72,Hackearam-Me,Tierry,221488,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo,2020-11-28
73,"Libera Ela - Ao Vivo","Maiara & Maraisa",219958,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql,2020-11-28
74,"se essa vida fosse um filme","GIULIA BE",218577,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0,2020-11-28
75,"Ele Não Tem","Jonas Esticado",214879,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD,2020-11-28
76,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",212621,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO,2020-11-28
77,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",212391,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,2020-11-28
78,Nêga,"Tarcísio do Acordeon",209127,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP,2020-11-28
79,"Cabeça Voando","Os Barões Da Pisadinha",206284,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol,2020-11-28
80,"Tudo Aconteceu","MC Du Black",204443,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo,2020-11-28
81,"menina solta","GIULIA BE",202035,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1,2020-11-28
82,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS & Makalo)","DJ Matt D",201746,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb,2020-11-28
83,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",194941,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW,2020-11-28
84,"Don't Start Now","Dua Lipa",193500,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-11-28
85,"Mentira - Ao Vivo","Felipe Araújo",192899,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1,2020-11-28
86,"WAP (feat. Megan Thee Stallion)","Cardi B",192089,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-11-28
87,"Cheirosa - Ao Vivo","Jorge & Mateus",186585,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da,2020-11-28
88,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",186234,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0,2020-11-28
89,Dynamite,BTS,186062,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2020-11-28
90,"Foi Pá Pum","Simone & Simaria",183752,https://open.spotify.com/track/6F7tttrdq7aUdxXVeo0nKp,2020-11-28
91,"Tô Torcendo - Ao Vivo","Gusttavo Lima",182412,https://open.spotify.com/track/74mtYZvn0rZm4EKrQwmOoX,2020-11-28
92,BRABA,"Luísa Sonza",182363,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg,2020-11-28
93,"Saudade Sua","Gusttavo Lima",182049,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi,2020-11-28
94,Confidencial,"Wesley Safadão",180979,https://open.spotify.com/track/767WBxhrD8kRfJ4cYZQO9G,2020-11-28
95,Avançada,"MC Kevinho",178134,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1,2020-11-28
96,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",176177,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX,2020-11-28
97,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",172206,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu,2020-11-28
98,"Don't Say Goodbye (feat. Tove Lo)",Alok,171920,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq,2020-11-28
99,"Party On My Own (feat. FAULHABER)",Alok,171581,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl,2020-11-28
100,"Então Toma - Ao Vivo","Matheus & Kauan",170003,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j,2020-11-28
101,"Deve ser horrível dormir sem mim","Manu Gavassi",168668,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j,2020-11-28
102,"E Nós Tem um Charme Que É da Hora","Mc Dricka",166726,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS,2020-11-28
103,"Supera - Ao Vivo","Marília Mendonça",166345,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz,2020-11-28
104,"Cuidado Que Eu Te Supero","Yasmin Santos",165565,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz,2020-11-28
105,"Bebe e Vem Me Procurar","Raí Saia Rodada",165468,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq,2020-11-28
106,"É Só Botada","MC Levin",165330,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu,2020-11-28
107,"Senta Concentrada (feat. MC WS)","MC Mari",165048,https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T,2020-11-28
108,"Fala Comigo Bebê - Ao Vivo","Os Barões Da Pisadinha",165042,https://open.spotify.com/track/1dHfCJMj1eJMFcKF7VzqR5,2020-11-28
109,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",163352,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi,2020-11-28
110,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",163133,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE,2020-11-28
111,"Vira Homem","Marília Mendonça",158926,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ,2020-11-28
112,Hb20,Tierry,158692,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ,2020-11-28
113,"Só Você","Leo Santana",157564,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq,2020-11-28
114,"Mood (feat. iann dior)",24kGoldn,157242,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-11-28
115,Separei,"MC WM",155490,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE,2020-11-28
116,"Pipa Voada (feat. Emicida)",Rashid,154712,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi,2020-11-28
117,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",153099,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB,2020-11-28
118,"Marília Mendonça",BIN,152765,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF,2020-11-28
119,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",152092,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe,2020-11-28
120,"Roses - Imanbek Remix","SAINt JHN",151942,https://open.spotify.com/track/5f5tMrP3ZZbNtiLIHKOQLS,2020-11-28
121,Flores,Vitão,151450,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl,2020-11-28
122,"Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar - Ao Vivo","Grupo Menos É Mais",150750,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM,2020-11-28
123,"Eu Vou","Pabllo Vittar",148732,https://open.spotify.com/track/6tkuCCpBNnAWjbOv2MHIgO,2020-11-28
124,"Te Prometo",DENNIS,147860,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN,2020-11-28
125,"Life Goes On",BTS,146310,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,2020-11-28
126,"Tá Faltando Eu","Luan Estilizado",145780,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q,2020-11-28
127,inesquecível,"GIULIA BE",145733,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh,2020-11-28
128,"Therefore I Am","Billie Eilish",145604,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,2020-11-28
129,"Faz a Pose","MC Teteu",145054,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4,2020-11-28
130,"Midnight Sky","Miley Cyrus",144824,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX,2020-11-28
131,Cabaré,"Dj Guuga",144814,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D,2020-11-28
132,"Vai Lá","Wesley Safadão",144547,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263,2020-11-28
133,SENTADÃO,"PEDRO SAMPAIO",143522,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,2020-11-28
134,"Na Raba Toma Tapão",Niack,143344,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe,2020-11-28
135,"É Sal",Matuê,142124,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5,2020-11-28
136,"Dance Monkey","Tones And I",141724,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-11-28
137,"Senta no Fazendeiro","Mc Jacaré",141515,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT,2020-11-28
138,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",141502,https://open.spotify.com/track/6qFTfWG7Hz3q9HxRpNVJo1,2020-11-28
139,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",141362,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9,2020-11-28
140,"Meu Abrigo",Melim,139498,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe,2020-11-28
141,"Kenny G",Matuê,139189,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW,2020-11-28
142,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",137779,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,2020-11-28
143,"Agora Eu Pego Mesmo","Os Barões Da Pisadinha",137607,https://open.spotify.com/track/6OsMu5ntYteQzcCrZVWA33,2020-11-28
144,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",137240,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr,2020-11-28
145,"Você Nem É Tudo Isso","Marília Mendonça",136823,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq,2020-11-28
146,"Sua Mãe Tá Nessa - Ao Vivo Em São Paulo / 2019","Lauana Prado",136498,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb,2020-11-28
147,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",135625,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw,2020-11-28
148,"Bebê Vem Me Procurar","Os Barões Da Pisadinha",134212,https://open.spotify.com/track/4nyQshn0cfaRvvnu02Wcqn,2020-11-28
149,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",134178,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf,2020-11-28
150,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",133855,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv,2020-11-28
151,"Ta Apaixonado Babaca","Dj Guuga",133360,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg,2020-11-28
152,"Rave Na Praia","MC Teteu",131841,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly,2020-11-28
153,Inamorável,"Luíza & Maurílio",131495,https://open.spotify.com/track/1erfWPemd1Vg5aQYQpW1Pm,2020-11-28
154,"Amor de Fim de Noite",Orochi,131047,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J,2020-11-28
155,"Meu talismã",IZA,130588,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX,2020-11-28
156,Tristinha,Ferrugem,130320,https://open.spotify.com/track/3gNhPpKri5wFDD3LbBp2LG,2020-11-28
157,"Revoada do Tubarão","MC Ryan SP",129921,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV,2020-11-28
158,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",129852,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO,2020-11-28
159,Recaída,"Grupo Menos É Mais",129312,https://open.spotify.com/track/49rtHPYe4eny7j1sbDrm8j,2020-11-28
160,Pupila,ANAVITÓRIA,128263,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,2020-11-28
161,"Quem me Colocou pra Beber - Ao Vivo","Os Barões Da Pisadinha",128241,https://open.spotify.com/track/5gxafAUHcggnZd6Vn4csDS,2020-11-28
162,"Meu Lado da História",Nandx710,128168,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh,2020-11-28
163,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",126067,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6,2020-11-28
164,"não passa vontade",ANAVITÓRIA,124916,https://open.spotify.com/track/1HbHUc3TamGVwXlcUolMej,2020-11-28
165,"Amor de Rapariga","Raí Saia Rodada",124512,https://open.spotify.com/track/1FM9CNCjobC3LSNEEKuPkd,2020-11-28
166,"Lençol Dobrado","João Gustavo e Murilo",122220,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY,2020-11-28
167,"Nem Guindaste","MC JottaPê",122201,https://open.spotify.com/track/7BImEFQe28sPY5AbIN2kqs,2020-11-28
168,Morena,"MC Paulin da Capital",121855,https://open.spotify.com/track/2W0VenqvlMW4c65YsxT5zu,2020-11-28
169,"Pisadinha - Ao Vivo","Diego & Victor Hugo",121396,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl,2020-11-28
170,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",120907,https://open.spotify.com/track/6TL6UYmqRVC5PuVQb0R1h5,2020-11-28
171,"Vai Me Dando Corda - Ao Vivo","Grupo Menos É Mais",119424,https://open.spotify.com/track/77ZVVjhuCtA1SF8hZYaDAF,2020-11-28
172,Ménage,"MC JottaPê",118854,https://open.spotify.com/track/7LAqIzg7r71bmfGzviayG3,2020-11-28
173,"Amor de Que","Pabllo Vittar",118223,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP,2020-11-28
174,Reincidente,"Felipe Araújo",118053,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8,2020-11-28
175,"3 Batidas - Ao Vivo","Guilherme & Benuto",117134,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k,2020-11-28
176,"Piece Of Your Heart - Alok Remix",MEDUZA,115999,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW,2020-11-28
177,"Alive (It Feels Like)",Alok,115934,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ,2020-11-28
178,"Festa na Roça - Ao Vivo","Os Barões Da Pisadinha",115634,https://open.spotify.com/track/2Zrcs0ePEBsZhsD6fm5yT1,2020-11-28
179,"Angels Like You","Miley Cyrus",115243,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB,2020-11-28
180,"Os Mandrake Curte a Vida","MC Paulin da Capital",114519,https://open.spotify.com/track/5J1xChbEwiI3q371r7mDOg,2020-11-28
181,"Despedida De Casal","Gustavo Mioto",113568,https://open.spotify.com/track/0V4ZIBLOxq85pFQATKtItp,2020-11-28
182,"Galera do Interior (feat. Luan Estilizado) - Ao Vivo","Os Barões Da Pisadinha",113564,https://open.spotify.com/track/13RXITECLKVELnwbZ2iclf,2020-11-28
183,"Já Que Me Ensinou a Beber","Os Barões Da Pisadinha",113545,https://open.spotify.com/track/2zv8VuCCLdcSIefH3BOeuu,2020-11-28
184,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",113538,https://open.spotify.com/track/7gFY0xf385HM4iF4t43tN3,2020-11-28
185,"Ouvi Dizer",Melim,113502,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV,2020-11-28
186,Adorei,"Grupo Menos É Mais",113128,https://open.spotify.com/track/6rfNbeEGCh8M5AAj879g0r,2020-11-28
187,"Como Se Tá Maravilhosa","Mc Lipi",112959,https://open.spotify.com/track/0eLCuW89pb6I3BC0NMGHFW,2020-11-28
188,"Deixa (feat. Ana Gabriela)",Lagum,112951,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp,2020-11-28
189,"Um Pedido","Hungria Hip Hop",112899,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1,2020-11-28
190,"Matuto de Verdade","Mano Walter",111669,https://open.spotify.com/track/7kIYYOXyJkLyht5jrsjZAK,2020-11-28
191,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,111414,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r,2020-11-28
192,Cracudo,Tierry,110790,https://open.spotify.com/track/456nQoGd4zPrJtfeugR221,2020-11-28
193,"Break My Heart","Dua Lipa",110669,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020-11-28
194,"On & On",Alok,110238,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat,2020-11-28
195,"Beijo das Galáxias","Eric Land",110018,https://open.spotify.com/track/4z1hlWTFVq9ftrcCxxvcwt,2020-11-28
196,Señorita,"Shawn Mendes",109882,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020-11-28
197,Shallow,"Lady Gaga",109667,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020-11-28
198,Amoreco,"Simone & Simaria",109451,https://open.spotify.com/track/32qETd0e2eKMs2BiMocPc0,2020-11-28
199,"Ela Traiu","Forró do HF",109344,https://open.spotify.com/track/6ZxP0Bx7W4iG2DuODkZccs,2020-11-28
200,"Tijolão - Ao Vivo","Jorge & Mateus",109234,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7,2020-11-28
1,"Recairei - Ao Vivo","Os Barões Da Pisadinha",968266,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP,2020-11-29
2,"Investe Em Mim","Jonas Esticado",714968,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7,2020-11-29
3,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",656431,https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4,2020-11-29
